file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantCreationAndRecipeEnabledChecksAcrossVersions.java,io.supertokens.test.multitenant.api.TestTenantCreationAndRecipeEnabledChecksAcrossVersions,"listApps/2[io.supertokens.test.multitenant.api.TenantIdentifier,io.supertokens.test.multitenant.api.Main]",FALSE,507,4,2,0,2,1,6,5,1,1,2,6,0,0,0,0,0,0,5,2,1,0,0,0,0,0,16,10,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantCreationAndRecipeEnabledChecksAcrossVersions.java,io.supertokens.test.multitenant.api.TestTenantCreationAndRecipeEnabledChecksAcrossVersions,"createApp_5_0/11[io.supertokens.test.multitenant.api.Main,io.supertokens.test.multitenant.api.TenantIdentifier,java.lang.String,java.lang.Boolean,java.lang.Boolean,java.lang.Boolean,boolean,java.lang.String[],boolean,java.lang.String[],io.supertokens.test.multitenant.api.JsonObject]",FALSE,392,5,5,3,2,8,9,23,1,2,11,9,0,0,0,5,0,0,12,2,2,0,1,0,0,0,34,10,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantCreationAndRecipeEnabledChecksAcrossVersions.java,io.supertokens.test.multitenant.api.TestTenantCreationAndRecipeEnabledChecksAcrossVersions,testDefaultBooleanBehavioursWithTenantCreatedIn5_1/0,FALSE,150,5,6,0,6,2,10,25,1,0,0,10,5,1,0,1,0,0,30,0,0,0,1,0,0,0,28,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantCreationAndRecipeEnabledChecksAcrossVersions.java,io.supertokens.test.multitenant.api.TestTenantCreationAndRecipeEnabledChecksAcrossVersions,testDisableRecipeWithTenantCreatedIn3_0/0,FALSE,185,5,5,0,5,2,9,35,1,0,0,9,4,1,0,1,0,0,30,0,0,0,1,0,0,0,27,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantCreationAndRecipeEnabledChecksAcrossVersions.java,io.supertokens.test.multitenant.api.TestTenantCreationAndRecipeEnabledChecksAcrossVersions,"createOrUpdateTenant_5_1/4[io.supertokens.test.multitenant.api.Main,io.supertokens.test.multitenant.api.TenantIdentifier,java.lang.String,io.supertokens.test.multitenant.api.JsonObject]",FALSE,661,4,2,0,2,1,7,6,1,1,4,7,0,0,0,0,0,0,6,2,1,0,0,0,0,0,20,10,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\api\TestTenantCreationAndRecipeEnabledChecksAcrossVersions.java,io.supertokens.test.multitenant.api.TestTenantCreationAndRecipeEnabledChecksAcrossVersions,testDefaultBooleanBehavioursWithTenantCreatedIn5_0/0,FALSE,115,5,6,0,6,2,10,25,1,0,0,10,5,1,0,1,0,0,30,0,0,0,1,0,0,0,28,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\totp\TOTPRecipeTest.java,io.supertokens.test.totp.TOTPRecipeTest$TestSetupResult,"TestSetupResult/2[io.supertokens.test.totp.TOTPStorage,io.supertokens.test.TestingProcessManager.TestingProcess]",TRUE,81,2,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\UserSearchTest.java,io.supertokens.test.accountlinking.UserSearchTest,afterTesting/0,FALSE,49,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\UserSearchTest.java,io.supertokens.test.accountlinking.UserSearchTest,testUserSearch/0,FALSE,59,13,10,0,10,3,22,33,1,12,0,22,0,0,1,1,0,0,17,5,12,0,1,0,0,0,28,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\UserSearchTest.java,io.supertokens.test.accountlinking.UserSearchTest,beforeEach/0,FALSE,54,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\ActiveUsersQueries.java,io.supertokens.inmemorydb.queries.ActiveUsersQueries,"updateUserLastActive/3[io.supertokens.inmemorydb.Start,io.supertokens.inmemorydb.queries.AppIdentifier,java.lang.String]",FALSE,72,5,5,2,3,1,7,11,1,3,3,7,0,0,0,0,0,0,3,4,2,1,1,0,0,1,33,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\ActiveUsersQueries.java,io.supertokens.inmemorydb.queries.ActiveUsersQueries,"countUsersActiveSinceAndHasMoreThanOneLoginMethod/3[io.supertokens.inmemorydb.Start,io.supertokens.inmemorydb.queries.AppIdentifier,long]",FALSE,49,5,5,1,4,2,9,14,3,3,3,9,0,0,0,0,0,0,10,3,1,2,2,0,0,2,55,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\ActiveUsersQueries.java,io.supertokens.inmemorydb.queries.ActiveUsersQueries,getQueryToCreateUserLastActiveTable/1[io.supertokens.inmemorydb.Start],FALSE,15,3,4,1,3,1,3,3,1,0,1,3,0,0,0,0,0,0,9,0,0,1,0,0,0,0,33,8,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\ActiveUsersQueries.java,io.supertokens.inmemorydb.queries.ActiveUsersQueries,getQueryToCreateLastActiveTimeIndexForUserLastActiveTable/1[io.supertokens.inmemorydb.Start],FALSE,26,3,3,1,2,1,2,3,1,0,1,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,28,8,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\ActiveUsersQueries.java,io.supertokens.inmemorydb.queries.ActiveUsersQueries,"deleteUserActive_Transaction/4[java.sql.Connection,io.supertokens.inmemorydb.Start,io.supertokens.inmemorydb.queries.AppIdentifier,java.lang.String]",FALSE,89,5,4,1,3,1,5,8,0,2,4,5,0,0,0,0,0,0,2,2,1,1,1,0,0,1,28,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\ActiveUsersQueries.java,io.supertokens.inmemorydb.queries.ActiveUsersQueries,"countUsersThatHaveMoreThanOneLoginMethodOrTOTPEnabledAndActiveSince/3[io.supertokens.inmemorydb.Start,io.supertokens.inmemorydb.queries.AppIdentifier,long]",FALSE,102,5,6,1,5,2,10,15,2,3,3,10,0,0,0,0,0,0,21,7,1,2,1,0,0,2,57,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\ActiveUsersQueries.java,io.supertokens.inmemorydb.queries.ActiveUsersQueries,"countUsersActiveSince/3[io.supertokens.inmemorydb.Start,io.supertokens.inmemorydb.queries.AppIdentifier,long]",FALSE,32,5,4,1,3,2,8,14,3,3,3,8,0,0,0,0,0,0,3,3,1,1,2,0,0,2,34,9,0,FALSE
C:\User\siva\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\Retry.java,io.supertokens.ee.test.Retry$Anonymous1,evaluate/0,FALSE,34,0,0,0,0,3,3,15,1,2,0,3,0,0,1,0,1,1,4,2,3,3,2,0,0,0,12,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\EmailVerificationTest.java,io.supertokens.test.thirdparty.api.EmailVerificationTest,testWithAccountLinking/0,FALSE,227,8,7,0,7,2,22,27,1,7,0,22,2,1,0,1,0,0,19,3,7,0,1,0,0,0,31,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\EmailVerificationTest.java,io.supertokens.test.thirdparty.api.EmailVerificationTest,beforeEach/0,FALSE,57,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\EmailVerificationTest.java,io.supertokens.test.thirdparty.api.EmailVerificationTest,testEmailVerificationOnSignInUp_v3_0/0,FALSE,72,5,5,0,5,2,15,21,1,6,0,15,0,0,0,1,0,0,14,2,6,0,1,0,0,0,26,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\EmailVerificationTest.java,io.supertokens.test.thirdparty.api.EmailVerificationTest,"createThirdPartyUser/4[io.supertokens.test.thirdparty.api.Main,java.lang.String,java.lang.String,java.lang.String]",FALSE,67,2,1,1,0,1,1,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\EmailVerificationTest.java,io.supertokens.test.thirdparty.api.EmailVerificationTest,afterTesting/0,FALSE,52,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\EmailVerificationTest.java,io.supertokens.test.thirdparty.api.EmailVerificationTest,testEmailVerificationOnSignInUp_v4_0/0,FALSE,104,5,5,0,5,3,19,38,1,9,0,19,0,0,0,1,1,0,26,5,9,0,2,0,0,0,41,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\EmailVerificationTest.java,io.supertokens.test.thirdparty.api.EmailVerificationTest,testEmailVerificationStateDoesNotChangeWhenFalseIsPassed/0,FALSE,158,5,5,0,5,2,16,46,1,14,0,16,0,0,0,1,0,0,43,6,14,0,1,0,0,0,28,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\thirdparty\api\EmailVerificationTest.java,io.supertokens.test.thirdparty.api.EmailVerificationTest,"createEmailPasswordUser/3[io.supertokens.test.thirdparty.api.Main,java.lang.String,java.lang.String]",FALSE,62,2,1,1,0,1,1,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\SessionQueries.java,io.supertokens.inmemorydb.queries.SessionQueries$AccessTokenSigningKeyRowMapper,map/1[java.sql.ResultSet],FALSE,446,1,0,0,0,1,2,3,1,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\SessionQueries.java,io.supertokens.inmemorydb.queries.SessionQueries$AccessTokenSigningKeyRowMapper,AccessTokenSigningKeyRowMapper/0,TRUE,438,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\SessionQueries.java,io.supertokens.inmemorydb.queries.SessionQueries$AccessTokenSigningKeyRowMapper,getInstance/0,FALSE,441,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailverification\api\IsEmailVerifiedAPITest2_7.java,io.supertokens.test.emailverification.api.IsEmailVerifiedAPITest2_7,testGoodInput/0,FALSE,97,6,7,0,7,2,20,40,1,10,0,20,0,0,0,1,0,0,43,13,11,0,1,0,0,0,26,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailverification\api\IsEmailVerifiedAPITest2_7.java,io.supertokens.test.emailverification.api.IsEmailVerifiedAPITest2_7,testBadInput/0,FALSE,53,4,5,0,5,6,13,30,1,3,0,13,0,0,0,3,2,0,15,6,3,2,2,0,0,0,23,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailverification\api\IsEmailVerifiedAPITest2_7.java,io.supertokens.test.emailverification.api.IsEmailVerifiedAPITest2_7,afterTesting/0,FALSE,43,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailverification\api\IsEmailVerifiedAPITest2_7.java,io.supertokens.test.emailverification.api.IsEmailVerifiedAPITest2_7,beforeEach/0,FALSE,48,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailverification\api\IsEmailVerifiedAPITest2_7.java,io.supertokens.test.emailverification.api.IsEmailVerifiedAPITest2_7,testAllTypesOfOutput/0,FALSE,163,3,4,0,4,2,7,10,1,2,0,7,0,0,0,1,0,0,1,0,2,0,1,0,0,0,11,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailverification\EmailVerificationTest.java,io.supertokens.test.emailverification.EmailVerificationTest,testGeneratingEmailVerificationTokenTwoTimes/0,FALSE,72,7,4,0,4,2,16,18,1,6,0,16,0,0,0,1,0,5,3,8,6,0,1,0,0,0,29,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailverification\EmailVerificationTest.java,io.supertokens.test.emailverification.EmailVerificationTest,testVerifyingEmailAndGeneratingToken/0,FALSE,107,4,4,0,4,3,13,20,1,4,0,13,0,0,0,1,1,0,4,3,4,0,1,0,0,0,24,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailverification\EmailVerificationTest.java,io.supertokens.test.emailverification.EmailVerificationTest,afterTesting/0,FALSE,60,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailverification\EmailVerificationTest.java,io.supertokens.test.emailverification.EmailVerificationTest,testGeneratingTwoTokenVerifyOtherTokenShouldThrowAnError/0,FALSE,161,4,4,0,4,3,13,21,1,5,0,13,0,0,0,1,1,0,4,3,5,0,1,0,0,0,30,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailverification\EmailVerificationTest.java,io.supertokens.test.emailverification.EmailVerificationTest,testFormatOfEmailVerificationToken/0,FALSE,226,4,4,0,4,3,14,18,1,5,0,14,0,0,1,1,0,0,6,4,5,0,1,0,0,0,21,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailverification\EmailVerificationTest.java,io.supertokens.test.emailverification.EmailVerificationTest,changeEmailVerificationTokenLifetimeTest/0,FALSE,426,5,5,0,5,3,12,35,2,7,0,12,0,0,0,2,0,0,8,4,7,1,2,0,0,0,16,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailverification\EmailVerificationTest.java,io.supertokens.test.emailverification.EmailVerificationTest,useAnExpiredTokenItShouldThrowAnError/0,FALSE,194,5,6,0,6,3,14,21,1,4,0,14,0,0,0,1,1,0,6,2,4,0,1,0,0,0,26,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailverification\EmailVerificationTest.java,io.supertokens.test.emailverification.EmailVerificationTest,verifyEmailWithOldTokenAfterTokenGenerationChanged/0,FALSE,320,4,4,0,4,3,12,16,1,4,0,12,0,0,0,2,0,3,3,3,4,0,1,0,0,0,21,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailverification\EmailVerificationTest.java,io.supertokens.test.emailverification.EmailVerificationTest,testVerifyingEmailAndThenUnverify/0,FALSE,351,7,4,0,4,3,17,25,2,5,0,17,0,0,0,1,1,2,3,4,4,0,2,0,0,1,34,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailverification\EmailVerificationTest.java,io.supertokens.test.emailverification.EmailVerificationTest,testVerifyingSameEmailTwice/0,FALSE,389,7,4,0,4,3,16,25,2,5,0,16,0,0,0,1,1,2,3,4,4,0,2,0,0,1,32,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailverification\EmailVerificationTest.java,io.supertokens.test.emailverification.EmailVerificationTest,testInvalidTokenInputToVerifyEmail/0,FALSE,139,3,4,0,4,3,8,16,1,2,0,8,0,0,0,1,1,0,3,0,2,0,1,0,0,0,17,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailverification\EmailVerificationTest.java,io.supertokens.test.emailverification.EmailVerificationTest,verifyEmail/0,FALSE,290,4,4,0,4,3,12,16,1,4,0,12,0,0,0,2,0,3,3,3,4,0,1,0,0,0,15,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailverification\EmailVerificationTest.java,io.supertokens.test.emailverification.EmailVerificationTest,beforeEach/0,FALSE,65,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\emailverification\EmailVerificationTest.java,io.supertokens.test.emailverification.EmailVerificationTest,clashingEmailVerificationToken/0,FALSE,252,7,4,0,4,3,13,18,1,3,0,13,0,0,0,1,1,3,7,0,3,2,1,0,0,0,24,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\featureflag\EE_FEATURES.java,io.supertokens.featureflag.EE_FEATURES,toString/0,FALSE,30,0,8,8,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\featureflag\EE_FEATURES.java,io.supertokens.featureflag.EE_FEATURES,EE_FEATURES/1[java.lang.String],TRUE,25,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\featureflag\EE_FEATURES.java,io.supertokens.featureflag.EE_FEATURES,getEnumFromString/1[java.lang.String],FALSE,34,1,4,2,2,3,3,8,2,0,1,3,1,1,1,0,0,0,0,0,0,0,2,0,0,0,15,9,0,FALSE
C:\User\siva\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\api\DeleteLicenseKeyAPITest.java,io.supertokens.ee.test.api.DeleteLicenseKeyAPITest,testDeletingLicenseKey/0,FALSE,71,8,10,0,10,2,17,18,0,3,0,17,0,0,0,0,1,0,6,3,3,0,1,0,0,0,17,1,0,FALSE
C:\User\siva\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\api\DeleteLicenseKeyAPITest.java,io.supertokens.ee.test.api.DeleteLicenseKeyAPITest,afterTesting/0,FALSE,29,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,FALSE
C:\User\siva\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\api\DeleteLicenseKeyAPITest.java,io.supertokens.ee.test.api.DeleteLicenseKeyAPITest,testDeletingLicenseKeyWhenItIsNotSet/0,FALSE,40,8,9,0,9,3,16,22,0,3,0,16,0,0,0,0,2,0,6,3,3,0,1,0,0,0,22,1,0,FALSE
C:\User\siva\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\api\DeleteLicenseKeyAPITest.java,io.supertokens.ee.test.api.DeleteLicenseKeyAPITest,beforeEach/0,FALSE,34,3,2,0,2,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\TestingProcessManagerException.java,io.supertokens.test.TestingProcessManagerException,TestingProcessManagerException/1[java.lang.String],TRUE,23,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\multitenancy\ListAppsV2API.java,io.supertokens.webserver.api.multitenancy.ListAppsV2API,ListAppsV2API/1[io.supertokens.Main],TRUE,44,1,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\multitenancy\ListAppsV2API.java,io.supertokens.webserver.api.multitenancy.ListAppsV2API,getPath/0,FALSE,49,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\main\java\io\supertokens\webserver\api\multitenancy\ListAppsV2API.java,io.supertokens.webserver.api.multitenancy.ListAppsV2API,"doGet/2[io.supertokens.webserver.api.multitenancy.HttpServletRequest,io.supertokens.webserver.api.multitenancy.HttpServletResponse]",FALSE,54,11,5,0,5,8,18,38,0,11,2,18,0,0,3,0,1,0,7,1,11,1,3,0,0,0,47,4,0,FALSE
C:\User\siva\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\EETest.java,io.supertokens.ee.test.EETest$Anonymous10$Anonymous11,openConnection/1[java.net.URL],FALSE,1298,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\ConfigTest.java,io.supertokens.test.multitenant.ConfigTest,testTenantConfigIsNormalisedFromCUD1/0,FALSE,1156,12,6,0,6,2,16,29,1,8,0,16,0,0,0,1,0,0,6,4,8,0,1,0,0,0,28,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\ConfigTest.java,io.supertokens.test.multitenant.ConfigTest,testAllConflictingConfigs/0,FALSE,1898,10,5,0,5,15,16,91,1,15,0,16,0,0,2,1,2,0,49,30,17,2,2,0,0,0,40,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\ConfigTest.java,io.supertokens.test.multitenant.ConfigTest,getConfigFileLocation/1[io.supertokens.test.multitenant.Main],FALSE,101,1,1,1,0,2,4,3,1,0,1,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,7,2,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\ConfigTest.java,io.supertokens.test.multitenant.ConfigTest,testThatConfigChangesReloadsFeatureFlag/0,FALSE,1561,11,5,0,5,2,17,34,1,10,0,17,0,0,0,1,0,0,3,1,10,0,1,0,0,0,30,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\ConfigTest.java,io.supertokens.test.multitenant.ConfigTest,mergingTenantWithBaseConfigWithInvalidConfigThrowsErrorWorks/0,FALSE,190,13,6,0,6,2,14,22,0,3,0,14,0,0,0,0,1,1,9,3,3,0,1,0,0,0,35,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\ConfigTest.java,io.supertokens.test.multitenant.ConfigTest,testDifferentWaysToGetConfigBasedOnConnectionURIAndTenantId/0,FALSE,318,13,6,0,6,3,18,48,2,7,0,18,0,0,0,1,0,0,22,23,11,0,1,0,0,0,36,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\ConfigTest.java,io.supertokens.test.multitenant.ConfigTest,testThatConfigChangesReloadsStorageLayer/0,FALSE,1474,11,5,0,5,3,18,42,1,13,0,18,0,0,0,1,0,0,3,2,13,0,1,0,0,0,29,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\ConfigTest.java,io.supertokens.test.multitenant.ConfigTest,testThatConfigChangesReloadsSigningKeys/0,FALSE,1629,14,5,0,5,2,17,52,1,22,0,17,0,0,0,1,0,0,3,1,22,0,1,0,0,0,40,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\ConfigTest.java,io.supertokens.test.multitenant.ConfigTest,testThatMistypedConfigThrowsError/0,FALSE,1809,11,6,0,6,3,17,22,1,3,0,17,0,0,0,1,1,0,7,0,3,0,1,0,0,0,28,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\ConfigTest.java,io.supertokens.test.multitenant.ConfigTest,mergingDifferentUserPoolTenantWithBaseConfigWithConflictingConfigsShouldNotThrowsError/0,FALSE,261,13,5,0,5,7,20,34,2,4,0,20,0,0,0,2,0,0,14,2,4,0,2,0,0,0,35,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\ConfigTest.java,io.supertokens.test.multitenant.ConfigTest,testMappingSameUserPoolToDifferentConnectionURIThrowsError/0,FALSE,413,13,6,0,6,4,18,36,2,5,0,18,0,0,0,1,1,1,8,9,7,0,1,0,0,0,49,1,0,FALSE
C:\User\siva\Projects\supertokens-core\src\test\java\io\supertokens\test\multitenant\ConfigTest.java,io.supertokens.test.multitenant.ConfigTest,testCoreSpecificConfigIsNotAllowedForNewTenants/0,FALSE,1844,10,5,0,5,6,17,29,1,4,0,17,0,0,1,1,1,0,16,1,4,0,2,0,0,0,32,1,0,FALSE
